"sales_price","sales_price_log","estimate_range","auction_location","surface","artist_seal","inscribed","signed","dated","titled","stamped","auction_year","auction_month","auction_weekday","canvas","oil","acrylic","board","paper","lacquer","masonite","panel","ink","wood"
4192,8.34093322600088,1290,"0",2000,"0","0","0","0","0","0","2016","4","Monday","1","0","1","0","0","0","0","0","0","0"
443760,13.0030391547291,25800,"0",18468,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
4192,8.34093322600088,1290,"0",6864,"0","0","0","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
6770,8.82025636590632,1290,"0",11900,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
5160,8.54869185847561,2580,"0",44438.75,"0","0","0","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
24190,10.0936946036041,12900,"0",60000,"0","0","1","1","0","0","2016","4","Monday","1","0","1","0","0","0","0","0","0","0"
9680,9.17781718027062,2580,"0",55622,"0","0","0","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
67730,11.1232844922089,6450,"0",25162.5,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
32250,10.3812733222239,9030,"0",2891,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
41930,10.6437568401648,2580,"0",3510,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
6450,8.77183540978982,1290,"0",1612,"0","0","1","0","0","0","2016","4","Monday","0","1","0","0","0","0","0","1","0","0"
27410,10.2186631892968,7740,"0",4187,"0","0","1","0","0","0","2016","4","Monday","0","1","0","0","0","0","0","0","0","0"
12900,9.46498259034976,2580,"0",2280,"0","1","1","0","0","0","2016","4","Monday","0","1","0","0","0","0","0","0","0","1"
32250,10.3812733222239,7740,"0",5520,"0","0","1","0","0","0","2016","4","Monday","0","1","0","0","0","0","0","0","0","0"
35480,10.4767244364235,7740,"0",5673,"0","0","1","0","0","0","2016","4","Monday","0","1","0","0","0","0","0","0","0","0"
48380,10.786841784164,6450,"0",10440,"0","0","1","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
20960,9.95037113843498,2580,"0",1336.5,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
4031,8.30176976311717,2580,"0",2125,"0","0","1","0","0","0","2016","4","Monday","0","0","0","0","0","1","0","0","0","1"
4031,8.30176976311717,2580,"0",1353,"0","0","1","0","1","0","2016","4","Monday","0","1","0","0","0","0","0","0","0","1"
9680,9.17781718027062,2580,"0",3510,"0","0","1","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
17740,9.78357725586357,2580,"0",935,"0","0","1","0","0","0","2016","4","Monday","0","1","0","0","0","0","0","0","0","1"
137060,11.8281740651398,25800,"0",4774,"0","0","1","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
80630,11.2976260676791,38700,"0",8019,"0","0","1","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
77400,11.2567420595778,12900,"0",11505,"0","0","1","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
96750,11.479885610892,25800,"0",4575,"0","0","0","0","0","0","2016","4","Monday","0","1","0","0","0","0","1","0","0","0"
8060,8.99466883550067,2580,"0",5762,"0","0","1","1","0","0","2016","4","Monday","0","0","1","1","0","0","0","0","0","0"
11290,9.33167265714371,2580,"0",6303,"0","0","1","0","0","0","2016","4","Monday","0","0","1","0","0","0","1","0","0","0"
35480,10.4767244364235,16770,"0",15000,"0","1","1","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
13710,9.52588077255636,3870,"0",5200,"0","0","1","1","0","0","2016","4","Monday","1","0","1","0","0","0","0","0","0","0"
153190,11.9394342600067,12900,"0",5456,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
153190,11.9394342600067,12900,"0",5805,"0","0","1","1","0","0","2016","4","Monday","0","1","0","1","0","0","0","0","0","0"
15320,9.63691444329458,9030,"0",1082.75,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
67730,11.1232844922089,12900,"0",3721,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
22580,10.0248198377037,2580,"0",6369,"0","0","1","1","0","0","2016","4","Monday","0","1","0","0","0","0","1","0","0","0"
20960,9.95037113843498,2580,"0",4578,"0","0","1","1","0","0","2016","4","Monday","0","0","1","0","0","0","1","0","0","0"
67730,11.1232844922089,20640,"0",7125,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
48380,10.786841784164,10320,"0",12387.75,"0","0","1","0","1","0","2016","4","Monday","0","0","1","1","0","0","0","0","0","0"
112880,11.6340805865267,29670,"0",6011.75,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
38700,10.5635948790179,12900,"0",3864.5,"0","0","1","0","0","0","2016","4","Monday","0","1","1","0","1","0","0","0","0","0"
37090,10.5211026704836,9030,"0",31034,"0","0","1","0","0","0","2016","4","Monday","0","0","0","0","1","0","0","1","0","0"
24190,10.0936946036041,9030,"0",20800,"0","1","1","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
9680,9.17781718027062,2580,"0",720,"0","0","1","0","0","0","2016","4","Monday","0","1","0","0","1","0","0","0","0","0"
32250,10.3812733222239,12900,"0",3332,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
141900,11.8628778631481,25800,"0",5520,"0","1","1","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
24190,10.0936946036041,12900,"0",2125.5,"0","1","1","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
33860,10.4299896556871,16770,"0",9322,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
6450,8.77183540978982,2580,"0",999,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
56440,10.9409334059668,25800,"0",18865,"0","0","1","0","0","0","2016","4","Monday","1","1","0","1","0","0","0","0","0","0"
12900,9.46498259034976,2580,"0",569.75,"0","0","1","0","0","0","2016","4","Monday","0","1","0","1","0","0","0","0","0","0"
16130,9.68843617111926,7740,"0",2408,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
56440,10.9409334059668,25800,"0",2945.25,"0","0","1","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
4031,8.30176976311717,1290,"0",806,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
970080,13.7851338213056,129000,"0",45000,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
129000,11.7675676833438,90300,"0",12672,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
9680,9.17781718027062,3870,"0",13125,"0","0","1","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
14510,9.58259334587823,7740,"0",9000,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
474720,13.0704804355246,103200,"0",10500,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
14510,9.58259334587823,2580,"0",30000,"0","0","1","0","0","0","2016","4","Monday","1","0","1","0","0","0","0","0","0","0"
12580,9.43986353025443,2580,"0",19500,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
22580,10.0248198377037,2580,"0",26250,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
12900,9.46498259034976,2580,"0",33232,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
8060,8.99466883550067,2580,"0",10530,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
7740,8.95415696658377,2580,"0",6016,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
17740,9.78357725586357,7740,"0",9600,"0","1","1","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
96750,11.479885610892,25800,"0",23280,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
61280,11.0232088044145,10320,"0",9600,"0","0","1","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
6450,8.77183540978982,2580,"0",13775,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
8870,9.09043007530363,2580,"0",29700,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
11290,9.33167265714371,2580,"0",12054,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
112880,11.6340805865267,25800,"0",4000,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
72560,11.192169084789,12900,"0",5200,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
6450,8.77183540978982,2580,"0",21025,"0","0","0","0","0","0","2016","4","Monday","0","1","0","1","0","0","0","0","0","0"
45150,10.7177455588451,9030,"0",13000,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
64500,11.0744205027839,25800,"0",4800,"0","0","1","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
6450,8.77183540978982,2580,"0",4599,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
30640,10.3300616238545,16770,"0",9790,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
104810,11.5599044661642,25800,"0",13160,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
3225,8.07868822922987,1290,"0",9025,"0","0","0","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
22580,10.0248198377037,6450,"0",7275,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
38700,10.5635948790179,5160,"0",2907,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
241880,12.3961970143872,25800,"0",12954,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
6450,8.77183540978982,2580,"0",1400,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
64500,11.0744205027839,25800,"0",10287,"0","0","1","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
335400,12.7230791283712,129000,"0",5063,"0","1","1","0","0","0","2016","4","Monday","0","1","0","0","0","0","1","0","0","0"
69340,11.146777219239,25800,"0",28703.5,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
88690,11.3929024223705,29670,"0",6336,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
38700,10.5635948790179,16770,"0",7320,"0","0","1","0","0","0","2016","4","Monday","0","1","0","1","0","0","0","0","0","0"
40310,10.6043548561112,16770,"0",7381,"0","0","1","0","0","0","2016","4","Monday","0","1","0","0","0","0","1","0","0","0"
80630,11.2976260676791,25800,"0",3600,"0","0","1","0","0","0","2016","4","Monday","0","1","0","0","0","0","1","0","0","0"
304440,12.6262293023813,25800,"0",5304,"0","0","1","0","0","0","2016","4","Monday","0","1","0","0","0","0","1","0","0","0"
12900,9.46498259034976,2580,"0",650.4,"0","0","1","1","0","0","2016","4","Monday","0","0","0","1","1","0","0","0","0","0"
61280,11.0232088044145,5160,"0",3140.9,"0","0","0","0","0","0","2016","4","Monday","0","0","1","0","1","0","0","0","0","0"
96750,11.479885610892,14190,"0",8066.1,"0","0","1","0","1","0","2016","4","Monday","0","1","0","0","0","0","0","0","0","0"
77400,11.2567420595778,12900,"0",3900.15,"0","0","1","1","0","0","2016","4","Monday","0","1","0","0","0","0","0","0","0","0"
48380,10.786841784164,7740,"0",7265.44,"0","0","1","1","0","0","2016","4","Monday","0","1","0","0","0","0","0","0","0","0"
77400,11.2567420595778,12900,"0",1530.52,"0","0","1","0","1","0","2016","4","Monday","1","0","1","0","0","0","0","0","0","0"
140290,11.8514669877128,25800,"0",1762.2,"0","0","1","0","1","0","2016","4","Monday","0","1","0","0","1","0","0","0","0","0"
241880,12.3961970143872,64500,"0",30000,"0","0","1","1","0","0","2016","4","Monday","0","1","0","0","0","0","0","0","0","0"
177380,12.0860496029304,51600,"0",23270,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
11290,9.33167265714371,3870,"0",3149,"0","0","1","0","1","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
14510,9.58259334587823,3870,"0",4833,"0","0","1","0","1","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
32250,10.3812733222239,6450,"0",6332.7,"0","0","1","0","1","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
16130,9.68843617111926,3870,"0",2647.17,"0","0","1","0","1","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
14510,9.58259334587823,6450,"0",4726.5,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
45150,10.7177455588451,6450,"0",9180,"0","0","1","0","1","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
17740,9.78357725586357,6450,"0",5002.84,"0","0","1","0","1","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
24190,10.0936946036041,12900,"0",508.53,"0","0","1","0","1","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
104810,11.5599044661642,25800,"0",3600,"0","0","1","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
241880,12.3961970143872,77400,"0",14000,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
72560,11.192169084789,25800,"0",17043,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
137060,11.8281740651398,25800,"0",22350.25,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
16130,9.68843617111926,6450,"0",17265.92,"0","0","1","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
567600,13.249172224268,258000,"0",43200,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
51600,10.8512769514697,25800,"0",5070,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
29030,10.2760850570187,12900,"0",10492,"0","0","0","0","0","0","2016","4","Monday","0","0","0","0","0","0","0","0","0","0"
72560,11.192169084789,12900,"0",85207.92,"0","0","0","0","0","0","2016","4","Monday","1","0","1","0","0","0","0","0","0","0"
9680,9.17781718027062,2580,"0",22350.24,"0","0","0","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
11290,9.33167265714371,2580,"0",16236,"0","0","1","0","1","0","2016","4","Monday","1","0","1","0","0","0","0","0","0","0"
12090,9.40013394360884,1290,"0",6650.3,"0","0","1","0","1","0","2016","4","Monday","1","1","0","1","0","0","0","0","0","0"
11290,9.33167265714371,2580,"0",26260.18,"0","0","1","0","1","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
11290,9.33167265714371,6450,"0",3710,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
304440,12.6262293023813,129000,"0",79728.66,"0","0","0","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
29030,10.2760850570187,23220,"0",15000,"0","0","1","0","1","0","2016","4","Monday","1","0","1","0","0","0","0","0","0","0"
64500,11.0744205027839,25800,"0",26695.04,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
12900,9.46498259034976,2580,"0",2925,"0","0","1","0","1","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
32250,10.3812733222239,12900,"0",17250,"0","0","1","1","0","0","2016","4","Monday","1","1","1","0","0","0","0","0","0","0"
32250,10.3812733222239,7740,"0",1991.01,"0","0","1","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
48380,10.786841784164,25800,"0",1200,"0","0","1","0","1","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
96750,11.479885610892,25800,"0",58744,"0","0","1","1","0","0","2016","4","Monday","1","0","0","0","0","0","0","0","0","0"
104810,11.5599044661642,12900,"0",360.24,"0","0","1","0","1","0","2016","4","Monday","1","0","1","0","0","0","0","0","0","0"
88690,11.3929024223705,12900,"0",365.47,"0","0","1","0","1","0","2016","4","Monday","1","0","1","0","0","0","0","0","0","0"
288960,12.5740435492108,25800,"0",3480.49,"0","0","1","1","0","0","2016","4","Monday","1","0","1","0","0","0","0","0","0","0"
129000,11.7675676833438,25800,"0",1953.64,"0","0","1","0","1","0","2016","4","Monday","1","0","1","0","0","0","0","0","0","0"
88690,11.3929024223705,25800,"0",4259.58,"0","0","0","0","0","0","2016","4","Monday","0","0","1","0","1","0","0","0","0","0"
80630,11.2976260676791,12900,"0",7000,"0","0","1","1","0","0","2016","4","Monday","1","0","1","1","0","0","0","0","0","0"
80630,11.2976260676791,12900,"0",1608.01,"0","0","1","1","0","0","2016","4","Monday","1","0","1","1","0","0","0","0","0","0"
112880,11.6340805865267,25800,"0",1725.2,"0","0","1","0","1","0","2016","4","Monday","1","0","0","0","0","0","0","0","0","0"
145130,11.8853851714644,25800,"0",18192.6,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
209630,12.2530993509579,25800,"0",8912.25,"0","0","0","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
51600,10.8512769514697,25800,"0",21648,"0","0","1","0","1","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
48380,10.786841784164,12900,"0",41336.75,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
288960,12.5740435492108,51600,"0",21125,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
319920,12.6758262435207,77400,"0",10601.5,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
56440,10.9409334059668,7740,"0",547.4,"0","0","1","1","0","0","2016","4","Monday","1","0","1","0","0","0","0","0","0","0"
10480,9.25722395787503,1290,"0",6643,"0","0","1","0","1","0","2016","4","Monday","1","0","1","0","0","0","0","0","0","0"
16130,9.68843617111926,2580,"0",14220.12,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
83850,11.3367847672514,12900,"0",7885.44,"0","0","1","1","0","0","2016","4","Monday","0","0","0","1","0","1","0","0","0","0"
45150,10.7177455588451,6450,"0",12012,"0","0","1","1","0","0","2016","4","Monday","0","1","0","1","0","0","0","0","0","0"
11290,9.33167265714371,2580,"0",1440.5,"0","0","1","0","1","0","2016","4","Monday","0","0","1","1","1","0","0","0","0","0"
88690,11.3929024223705,12900,"0",47114.3,"0","0","1","0","1","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
48380,10.786841784164,6450,"0",42401.8,"0","0","1","0","1","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
7740,8.95415696658377,2580,"0",30080,"0","0","1","0","1","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
27410,10.2186631892968,3870,"0",52671,"0","0","1","1","0","0","2016","4","Monday","1","0","1","0","0","0","0","0","0","0"
35480,10.4767244364235,12900,"0",64500,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
20960,9.95037113843498,6450,"0",36685,"0","0","1","1","0","0","2016","4","Monday","1","0","1","0","0","0","0","0","0","0"
51600,10.8512769514697,12900,"0",60000,"0","0","0","0","0","0","2016","4","Monday","1","0","1","0","0","0","0","0","0","0"
51600,10.8512769514697,5160,"0",2538.25,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
258000,12.4607148639038,38700,"0",25810,"0","0","1","0","1","0","2016","4","Monday","1","0","1","0","0","0","0","0","0","0"
288960,12.5740435492108,38700,"0",40330.25,"0","0","1","0","1","0","2016","4","Monday","1","0","1","0","0","0","0","0","0","0"
64500,11.0744205027839,25800,"0",16625,"0","0","0","0","0","1","2016","4","Monday","0","0","1","0","1","0","0","0","0","0"
1171320,13.973641875957,258000,"0",16900,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
24190,10.0936946036041,12900,"0",5232.5,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
56440,10.9409334059668,12900,"0",5265,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
96750,11.479885610892,25800,"0",2577.96,"0","0","0","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
552120,13.2215206929375,258000,"0",4118,"0","0","1","0","1","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
96750,11.479885610892,25800,"0",12610,"0","0","1","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
45150,10.7177455588451,9030,"0",8737.5,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
32250,10.3812733222239,12900,"0",1575,"0","0","0","0","0","0","2016","4","Monday","1","0","1","0","0","0","0","0","0","0"
48380,10.786841784164,12900,"0",17314.5,"0","0","0","0","0","0","2016","4","Monday","1","0","1","0","1","0","0","0","0","0"
72560,11.192169084789,25800,"0",15400,"0","0","1","0","1","0","2016","4","Monday","1","0","1","0","0","0","0","0","0","0"
112880,11.6340805865267,51600,"0",20224,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
32250,10.3812733222239,12900,"0",6488.3,"0","0","0","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
273480,12.5189837720277,129000,"0",8094,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
41930,10.6437568401648,12900,"0",1748,"0","0","1","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
443760,13.0030391547291,51600,"0",8000,"0","0","0","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
193500,12.173032791452,77400,"0",12819.3,"0","0","1","0","1","0","2016","4","Monday","0","1","0","0","0","1","0","0","0","1"
112880,11.6340805865267,51600,"0",13000,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
25800,10.1581297709097,5160,"0",5980,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
225750,12.3271834712792,167700,"0",50000,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
8060,8.99466883550067,3870,"0",3050,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
45150,10.7177455588451,12900,"0",10332,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
96750,11.479885610892,51600,"0",1200,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
96750,11.479885610892,12900,"0",18830,"0","0","1","0","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
9680,9.17781718027062,2580,"0",1200,"0","0","1","1","0","0","2016","4","Monday","1","1","0","1","0","0","0","0","0","0"
41930,10.6437568401648,2580,"0",3000,"0","0","1","0","0","0","2016","4","Monday","0","0","1","1","0","0","0","0","0","0"
19350,9.87044769845793,7740,"0",8000,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
6450,8.77183540978982,5160,"0",3660.25,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
12900,9.46498259034976,5160,"0",7178,"0","0","0","0","0","1","2016","4","Monday","0","0","1","0","1","0","0","0","0","0"
25800,10.1581297709097,5160,"0",2711.9,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
88690,11.3929024223705,12900,"0",33569.95,"0","0","1","1","0","0","2016","4","Monday","0","0","1","0","1","0","0","0","1","0"
80630,11.2976260676791,19350,"0",48403.08,"0","0","1","0","1","0","2016","4","Monday","0","0","1","0","1","0","0","0","1","0"
80630,11.2976260676791,19350,"0",29524.5,"0","0","1","1","0","0","2016","4","Monday","0","0","1","0","1","0","0","0","1","0"
32250,10.3812733222239,12900,"0",28226.8,"0","0","1","0","0","0","2016","4","Monday","0","0","0","0","1","0","0","0","1","0"
22580,10.0248198377037,12900,"0",41336.75,"0","0","1","1","0","0","2016","4","Monday","1","1","0","0","0","0","0","0","0","0"
38700,10.5635948790179,25800,"0",52490,"0","0","1","1","0","0","2016","4","Monday","0","0","1","0","1","0","0","0","1","0"
443760,13.0030391547291,129000,"0",4459.1,"0","0","0","0","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
273480,12.5189837720277,25800,"0",2419.82,"0","0","1","0","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
96750,11.479885610892,25800,"0",1312,"0","0","1","1","0","0","2016","4","Sunday","0","1","0","1","0","0","0","0","0","0"
120940,11.7030498338272,25800,"0",10489.5,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
112880,11.6340805865267,25800,"0",12688,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
56440,10.9409334059668,25800,"0",63491,"1","0","0","0","0","0","2016","4","Sunday","0","0","0","0","1","0","0","1","1","1"
319920,12.6758262435207,129000,"0",5475.25,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
939120,13.7526985455524,258000,"0",10324,"0","0","1","0","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
273480,12.5189837720277,64500,"0",33379.29,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","1","0"
939120,13.7526985455524,258000,"0",10236.8,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
1248720,14.0376295846323,516000,"0",41907,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
209630,12.2530993509579,25800,"0",12494.92,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
660480,13.4007221223952,258000,"0",173600,"0","0","0","0","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
88690,11.3929024223705,25800,"0",21141,"0","0","1","0","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
412800,12.9307184931495,77400,"0",6390,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
1326120,14.0977679433708,258000,"0",10682.1,"0","0","1","1","0","0","2016","4","Sunday","1","0","0","0","0","0","0","0","0","0"
861720,13.6666856708924,129000,"0",5475.25,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
1248720,14.0376295846323,903000,"0",2530,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
4576920,15.3365368407852,1290000,"0",6716,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
3999000,15.201554887829,1290000,"0",18915,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
2796720,14.8439578599153,516000,"0",32400,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
2332320,14.6623740383078,516000,"0",4017.4,"0","0","0","0","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
7033080,15.7661352901721,1290000,"0",64000,"0","0","1","0","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
