,x,y,z,canvas,oil,acrylic,board,paper,lacquer,masonite,panel,ink,wood
21,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
22,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
23,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
24,Acrylic on shaped canvas,acrylic on shaped canvas,acrylic shaped canvas,1,0,1,0,0,0,0,0,0,0
25,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
26,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
27,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
28,Lacquer on wood panel,lacquer on wood panel,lacquer wood panel,0,0,0,0,0,1,0,1,0,1
29,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
30,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
31,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
32,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
33,Oil / Masonite,oil  masonite,oil  masonite,0,1,0,0,0,0,1,0,0,0
34,Oil / Masonite,oil  masonite,oil  masonite,0,1,0,0,0,0,1,0,0,0
35,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
36,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
37,Oil on canvas mounted on wood panel / Canvas,oil on canvas mounted on wood panel  canvas,oil canvas mounted wood panel  canvas,1,1,0,0,0,0,0,1,0,1
38,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
39,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
40,Acrylic / Paper,acrylic  paper,acrylic  paper,0,0,1,0,1,0,0,0,0,0
41,Acrylic / Paper,acrylic  paper,acrylic  paper,0,0,1,0,1,0,0,0,0,0
42,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
43,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
44,Merapi volcanic ash and pigmented resin mounted on wooden panel,merapi volcanic ash and pigmented resin mounted on wooden panel,merapi volcanic ash  pigmented resin mounted wooden panel,0,0,0,0,0,0,0,1,0,1
45,Oil and acrylic / Canvas,oil and acrylic  canvas,oil  acrylic  canvas,1,1,1,0,0,0,0,0,0,0
46,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
47,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
48,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
49,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
50,Oil and acrylic / Canvas,oil and acrylic  canvas,oil  acrylic  canvas,1,1,1,0,0,0,0,0,0,0
51,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
52,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
53,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
54,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
55,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
56,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
57,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
58,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
59,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
60,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
61,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
62,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
63,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
64,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
65,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
66,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
67,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
68,Oil on wood panel,oil on wood panel,oil wood panel,0,1,0,0,0,0,0,1,0,1
69,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
70,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
71,Oil and silk laid on board,oil and silk laid on board,oil  silk laid board,0,1,0,1,0,0,0,0,0,0
72,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
73,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
74,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
75,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
76,Lacquer / Wood,lacquer  wood,lacquer  wood,0,0,0,0,0,1,0,0,0,1
77,Lacquer / Board,lacquer  board,lacquer  board,0,0,0,1,0,1,0,0,0,0
78,Lacquer / Wood,lacquer  wood,lacquer  wood,0,0,0,0,0,1,0,0,0,1
79,Lacquer on wood panel,lacquer on wood panel,lacquer wood panel,0,0,0,0,0,1,0,1,0,1
80,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
81,Lacquer and gold powder pigment on wooden box,lacquer and gold powder pigment on wooden box,lacquer  gold powder pigment wooden box,0,0,0,0,0,1,0,0,0,1
82,Lacquer / Wood,lacquer  wood,lacquer  wood,0,0,0,0,0,1,0,0,0,1
83,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
84,Oil / Panel,oil  panel,oil  panel,0,1,0,0,0,0,0,1,0,0
85,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
86,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
87,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
88,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
89,Oil on silk laid on board,oil on silk laid on board,oil silk laid board,0,1,0,1,0,0,0,0,0,0
90,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
91,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
92,Oil on wood panel,oil on wood panel,oil wood panel,0,1,0,0,0,0,0,1,0,1
93,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
94,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
95,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
96,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
97,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
98,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
99,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
100,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
101,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
102,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
103,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
104,Paper,paper,paper,0,0,0,0,1,0,0,0,0,0
105,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
106,Oil on canvas mounted on card,oil on canvas mounted on card,oil canvas mounted card,1,1,0,0,0,0,0,0,0,0
107,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
108,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
109,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
110,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
111,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
112,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
113,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
114,Oil / Canvas on board,oil  canvas on board,oil  canvas board,1,1,0,1,0,0,0,0,0,0
115,Oil / Canvas on board,oil  canvas on board,oil  canvas board,1,1,0,1,0,0,0,0,0,0
116,Oil / Canvas on board,oil  canvas on board,oil  canvas board,1,1,0,1,0,0,0,0,0,0
117,Acrylic on wood panel,acrylic on wood panel,acrylic wood panel,0,0,1,0,0,0,0,1,0,1
118,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
119,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
120,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
121,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
122,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
123,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
124,Acrylic / Board,acrylic  board,acrylic  board,0,0,1,1,0,0,0,0,0,0
125,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
126,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
127,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
128,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
129,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
130,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
131,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
132,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
133,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
134,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
135,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
136,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
137,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
138,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
139,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
140,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
141,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
142,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
143,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
144,Oil on canvas mounted on wood,oil on canvas mounted on wood,oil canvas mounted wood,1,1,0,0,0,0,0,0,0,1
145,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
146,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
147,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
148,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
149,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
150,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
151,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
152,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
153,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
154,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
155,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
156,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
157,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
158,Oil on jute mounted on board,oil on jute mounted on board,oil jute mounted board,0,1,0,1,0,0,0,0,0,0
159,Acrylic and gouache / Paper,acrylic and gouache  paper,acrylic  gouache  paper,0,0,1,0,1,0,0,0,0,0
160,Acrylic and gouache / Canvas,acrylic and gouache  canvas,acrylic  gouache  canvas,1,0,1,0,0,0,0,0,0,0
161,Acrylic and goauche / Canvas,acrylic and goauche  canvas,acrylic  goauche  canvas,1,0,1,0,0,0,0,0,0,0
162,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
163,Acrylic and aerosol / Canvas,acrylic and aerosol  canvas,acrylic  aerosol  canvas,1,0,1,0,0,0,0,0,0,0
164,Acrylic and spray paint stencil / Canvas,acrylic and spray paint stencil  canvas,acrylic  spray paint stencil  canvas,1,0,1,0,0,0,0,0,0,0
165,Acrylic and spray paint stencil / Canvas,acrylic and spray paint stencil  canvas,acrylic  spray paint stencil  canvas,1,0,1,0,0,0,0,0,0,0
166,Colour spray paint on the shutter / Canvas,colour spray paint on the shutter  canvas,colour spray paint the shutter  canvas,1,0,0,0,0,0,0,0,0,0
167,Acrylic and flashe / Canvas,acrylic and flashe  canvas,acrylic  flashe  canvas,1,0,1,0,0,0,0,0,0,0
168,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
169,Gold leaf on canvas mounted on wood panel,gold leaf on canvas mounted on wood panel,gold leaf canvas mounted wood panel,1,0,0,0,0,0,0,1,0,1
170,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
171,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
172,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
173,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
174,Enamel / Paperboard,enamel  paperboard,enamel  paperboard,0,0,0,1,1,0,0,0,0,0
175,Acrylic / Paper,acrylic  paper,acrylic  paper,0,0,1,0,1,0,0,0,0,0
176,Acrylic / Paper,acrylic  paper,acrylic  paper,0,0,1,0,1,0,0,0,0,0
177,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
178,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
179,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
180,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
181,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
182,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
183,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
184,Oil and mineral pigment / Canvas,oil and mineral pigment  canvas,oil  mineral pigment  canvas,1,1,0,0,0,0,0,0,0,0
185,Oil on panel,oil on panel,oil panel,0,1,0,0,0,0,0,1,0,0
186,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
187,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
188,single channel video with sound and USB,single channel video with sound and usb,single channel video with sound  usb,0,0,0,0,0,0,0,0,0,0
189,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
190,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
191,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
192,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
193,Ink and collage / Paper,ink and collage  paper,ink  collage  paper,0,0,0,0,1,0,0,0,1,0
194,Acrylic / Board,acrylic  board,acrylic  board,0,0,1,1,0,0,0,0,0,0
195,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
196,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
197,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
198,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
199,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
200,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
201,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
202,"Stainless steel plate, oil paint and silver marker",stainless steel plate oil paint and silver marker,stainless steel plate oil paint  silver marker,0,1,0,0,0,0,0,0,0,0
203,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
204,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
205,Enamel / Paperboard,enamel  paperboard,enamel  paperboard,0,0,0,1,1,0,0,0,0,0
206,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
207,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
208,Acrylic / Paper,acrylic  paper,acrylic  paper,0,0,1,0,1,0,0,0,0,0
209,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
210,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
211,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
212,Oil and mineral pigment on canvas laid on panel,oil and mineral pigment on canvas laid on panel,oil  mineral pigment canvas laid panel,1,1,0,0,0,0,0,1,0,0
213,Oil on Japanese paper laid on panel,oil on japanese paper laid on panel,oil japanese paper laid panel,0,1,0,0,1,0,0,1,0,0
214,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
215,Acrylic / Paper,acrylic  paper,acrylic  paper,0,0,1,0,1,0,0,0,0,0
216,Acrylic and oil pastel / Paper,acrylic and oil pastel  paper,acrylic  oil pastel  paper,0,1,1,0,1,0,0,0,0,0
217,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
218,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
219,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
220,Oil / Canvas on board,oil  canvas on board,oil  canvas board,1,1,0,1,0,0,0,0,0,0
221,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
222,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
223,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
224,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
225,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
226,Oil / Paper,oil  paper,oil  paper,0,1,0,0,1,0,0,0,0,0
227,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
228,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
229,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
230,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
231,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
232,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
233,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
234,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
235,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
236,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
237,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
238,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
239,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
240,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
241,Ink and acrylic / Paper,ink and acrylic  paper,ink  acrylic  paper,0,0,1,0,1,0,0,0,1,0
242,Ink and acrylic / Paper,ink and acrylic  paper,ink  acrylic  paper,0,0,1,0,1,0,0,0,1,0
243,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
244,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
245,Acrylic / Paper,acrylic  paper,acrylic  paper,0,0,1,0,1,0,0,0,0,0
246,Acrylic / Paper,acrylic  paper,acrylic  paper,0,0,1,0,1,0,0,0,0,0
247,Oil / Masonite,oil  masonite,oil  masonite,0,1,0,0,0,0,1,0,0,0
248,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
249,Metal and plastic,metal and plastic,metal  plastic,0,0,0,0,0,0,0,0,0,0
250,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
251,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
252,Rubber and leather,rubber and leather,rubber  leather,0,0,0,0,0,0,0,0,0,0
253,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
254,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
255,Hand painted FRP,hand painted frp,h painted frp,0,0,0,0,0,0,0,0,0,0
256,Rubber and leather,rubber and leather,rubber  leather,0,0,0,0,0,0,0,0,0,0
257,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
258,Markerink and spray paint / Board,markerink and spray paint  board,markerink  spray paint  board,0,0,0,1,0,0,0,0,0,0
259,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
260,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
261,Hand painted FRP,hand painted frp,h painted frp,0,0,0,0,0,0,0,0,0,0
262,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
263,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
264,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
265,"Digital print, / Canvas",digital print  canvas,digital print  canvas,1,0,0,0,0,0,0,0,0,0
266,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
267,Hand painted FRP,hand painted frp,h painted frp,0,0,0,0,0,0,0,0,0,0
268,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
269,Markerink and spray paint / Board,markerink and spray paint  board,markerink  spray paint  board,0,0,0,1,0,0,0,0,0,0
270,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
271,"Digital print on canvas, framed in artist's original frame",digital print on canvas framed in artists original frame,digital print canvas framed in artists original frame,1,0,0,0,0,0,0,0,0,0
272,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
273,Rubber and leather,rubber and leather,rubber  leather,0,0,0,0,0,0,0,0,0,0
274,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
275,Acrylic and gouache / Linen,acrylic and gouache  linen,acrylic  gouache  linen,0,0,1,0,0,0,0,0,0,0
276,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
277,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
278,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
279,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
280,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
281,Oil / Linen,oil  linen,oil  linen,0,1,0,0,0,0,0,0,0,0
282,Waterpaint / Canvas,waterpaint  canvas,waterpaint  canvas,1,0,0,0,0,0,0,0,0,0
283,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
284,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
285,"Single-channel video, thirteen portable TV monitors, vintage wooden TV cabinet with painted plexiglas, videotape",singlechannel video thirteen portable tv monitors vintage wooden tv cabinet with painted plexiglas videotape,singlechannel video thirteen portable tv monitors vintage wooden tv cabinet with painted plexiglas videotape,0,0,0,0,0,0,0,0,0,1
286,Acrylic on canvas with steel bar,acrylic on canvas with steel bar,acrylic canvas with steel bar,1,0,1,0,0,0,0,0,0,0
287,Acrylic and oil / Canvas,acrylic and oil  canvas,acrylic  oil  canvas,1,1,1,0,0,0,0,0,0,0
288,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
289,Oil / Linen,oil  linen,oil  linen,0,1,0,0,0,0,0,0,0,0
290,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
291,Liquitex / Canvas,liquitex  canvas,liquitex  canvas,1,0,0,0,0,0,0,0,0,0
292,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
293,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
294,Acrylic and silkscreen ink / Canvas,acrylic and silkscreen ink  canvas,acrylic  silkscreen ink  canvas,1,0,1,0,0,0,0,0,1,0
295,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
296,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
297,Synthetic resin paint on cotton laid on canvas,synthetic resin paint on cotton laid on canvas,synthetic resin paint cotton laid canvas,1,0,0,0,0,0,0,0,0,0
298,Acrylic and ink / Canvas on board,acrylic and ink  canvas on board,acrylic  ink  canvas board,1,0,1,1,0,0,0,0,1,0
299,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
300,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
301,Household gloss / Canvas,household gloss  canvas,household gloss  canvas,1,0,0,0,0,0,0,0,0,0
302,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
303,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
